,__typename,locationType,locationId,mentionCount,rentalInformationV2,snippet.text,snippet.highlightedSpans,details.defaultUrl,details.locationId,details.localizedName,details.locationDescription,details.locationV2.names.longOnlyHierarchyTypeaheadV2,details.thumbnail.photoSizeDynamic.maxWidth,details.thumbnail.photoSizeDynamic.maxHeight,details.thumbnail.photoSizeDynamic.urlTemplate,details.reviewSummary.rating,details.reviewSummary.count,details.detail.__typename,details.thumbnail
463,SERP_LocationResult,EATERY,3543446,106,,"Next time in Dublin, I'll return for sure.","[{'length': 6, 'offset': 13}]",/Restaurant_Review-g186605-d3543446-Reviews-M_L_Chinese_Restaurant-Dublin_County_Dublin.html,3543446,M&L Chinese Restaurant,,"Dublin, County Dublin, Ireland",500.0,341.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/e9/95/01/m-l-chinese-restaurant.jpg?w={width}&h={height}&s=1,4.0,418,Restaurant,
464,SERP_LocationResult,EATERY,1631000,50,,Will definitely be back when I am in Dublin,"[{'length': 6, 'offset': 37}]",/Restaurant_Review-g50285-d1631000-Reviews-Matt_The_Miller_s_Tavern-Dublin_Ohio.html,1631000,Matt The Miller's Tavern,"Matt the Miller's Tavern is an elevated gastropub serving unique appetizers and tavern favorites including their famous pretzel bites, fish & chips, and burgers. It's a great place for business lunches, family get-togethers, and hangouts with friends. Happy hour starts at 3:00 PM with a selection of small plate specials. Online ordering with carryout and delivery is available.","Dublin, Ohio",2000.0,1333.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/07/3e/27/matt-the-millers.jpg?w={width}&h={height}&s=1,4.0,317,Restaurant,
465,SERP_LocationResult,EATERY,8856298,48,,Lane for a bottomless brunch as a table of 2 to start our day out in Dublin.,"[{'length': 7, 'offset': 69}]",/Restaurant_Review-g186605-d8856298-Reviews-Bow_Lane-Dublin_County_Dublin.html,8856298,Bow Lane,"Bow Lane is a Cocktail Bar and Restaurant located on Aungier Street in central Dublin. The bar specialises in craft made cocktails, the restaurant offers steakhouse dining late into the night and weekend brunches. It does some great weekly and monthly deals like Boozy Bottomless Brunch, Free Flow Supper Club, Taco & Tequila Thursdays, Drag Brunch (monthly).","Dublin, County Dublin, Ireland",1163.0,667.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/f5/60/b7/bow-lane-cocktail-bar.jpg?w={width}&h={height}&s=1,4.0,320,Restaurant,
466,SERP_LocationResult,EATERY,10445955,30,,Exciting to see restaurants like this popping up in Dublin with talented,"[{'length': 6, 'offset': 52}]",/Restaurant_Review-g186605-d10445955-Reviews-Forest_Marcy-Dublin_County_Dublin.html,10445955,Forest & Marcy,,"Dublin, County Dublin, Ireland",1600.0,1200.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4e/d3/23/photo3jpg.jpg?w={width}&h={height}&s=1,4.5,123,Restaurant,
467,SERP_LocationResult,EATERY,1058197,42,,"Honestly best sushi place in dublin, very good price.","[{'length': 6, 'offset': 29}]",/Restaurant_Review-g186605-d1058197-Reviews-Michie_Sushi-Dublin_County_Dublin.html,1058197,Michie Sushi,"Michie Sushi Ranelagh opened in 2007 in a laneway in Ranelagh, after starting off as a catering and take away business, we added a delivery service and rebuilt the take away into a small restaurant. Our passion for sushi and service have been noticed and we are holding the Makenna Award for Best Sushi in Ireland for 12 years running.","Dublin, County Dublin, Ireland",1328.0,747.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e8/ef/48/catering.jpg?w={width}&h={height}&s=1,4.5,136,Restaurant,
468,SERP_LocationResult,EATERY,1786961,45,,Our last day in Dublin we finally had time to stop in and it didn't disappoint,"[{'length': 6, 'offset': 16}]",/Restaurant_Review-g186605-d1786961-Reviews-Panem-Dublin_County_Dublin.html,1786961,Panem,"Breakfast, brunch, lunch, coffee and pastries, made in-house using natural ingredients and served in a friendly and welcoming atmosphere","Dublin, County Dublin, Ireland",2361.0,1641.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/3a/f5/37/goats-cheese-broccoli.jpg?w={width}&h={height}&s=1,4.5,173,Restaurant,
469,SERP_LocationResult,EATERY,3546992,35,,"I have had cheaper mexican food elsewhere in the world, but as far as Dublin","[{'length': 6, 'offset': 70}]",/Restaurant_Review-g186605-d3546992-Reviews-Mama_s_Revenge_Burrito_Hut-Dublin_County_Dublin.html,3546992,Mama's Revenge Burrito Hut,,"Dublin, County Dublin, Ireland",1088.0,726.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/01/bc/e9/1474204139095-largejpg.jpg?w={width}&h={height}&s=1,4.5,144,Restaurant,
470,SERP_LocationResult,EATERY,4584607,34,,See you soon in Dublin whith my friends!,"[{'length': 6, 'offset': 16}]",/Restaurant_Review-g186605-d4584607-Reviews-Gourmet_Burger_Kitchen_GBK-Dublin_County_Dublin.html,4584607,Gourmet Burger Kitchen (GBK),"Back in 2001, three Kiwis from New Zealand, along with world renowned chef Peter Gordon established the very first GBK location in London changing the burger scene forever. Today Gourmet Burger Kitchen continues to grow with five unique restaurants across Leinster, Ireland - South William Street, South Anne Street, Temple Bar, Liffey Valley Shopping Centre and Dundrum Town Centre. GBK still prides itself on serving up a signature variety of hand-crafted chargrilled burgers, using 100% Irish prime beef with the freshest ingredients and sauces made from scratch every day in each kitchen.","Dublin, County Dublin, Ireland",2000.0,1456.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/ea/ab/d7/welcome-to-gbk-temple.jpg?w={width}&h={height}&s=1,4.0,360,Restaurant,
471,SERP_LocationResult,EATERY,15322578,53,,Absolutely recommend to anyone traveling to Dublin who wants a tasteful,"[{'length': 6, 'offset': 44}]",/Restaurant_Review-g186605-d15322578-Reviews-Layla_s_Rooftop_Restaurant-Dublin_County_Dublin.html,15322578,Layla's Rooftop Restaurant,"We’re giving you a new perspective on Ranelagh from Layla’s Rooftop Restaurant, Bar and Terrace. Our glass-surround restaurant makes you feel like you’re floating right above the heart of Ranelagh village.","Dublin, County Dublin, Ireland",2048.0,1365.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/5f/e3/c7/interiors.jpg?w={width}&h={height}&s=1,4.5,411,Restaurant,
472,SERP_LocationResult,EATERY,3356951,53,,Will definitely eat here next time in Dublin.,"[{'length': 7, 'offset': 38}]",/Restaurant_Review-g10536933-d3356951-Reviews-Gleesons_of_Booterstown_Bar_Restaurant-Booterstown_County_Dublin.html,3356951,Gleesons of Booterstown Bar & Restaurant,"Located in the leaft suburb of Booterstown, Co Dublin, Gleesons of Booterstown is an award winning family run boutique hotel, restaurant and bar. Home to 16 luxurious en suites, which compliment the multi award winning Bar, Pub, Restaurant, deli and off licence. Established over 60 years ago, Gleesons is renowned for it's exceptional quality food serving Breakfast, Lunch & Dinner all with an incredible warm Irish welcome. Situated a short journey on the DART from Dublin City Centre, Gleeson's provides stunning accommodation for those dreaming of a weekend getaway and staycation in Ireland this Summer","Booterstown, County Dublin, Ireland",1200.0,800.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/91/87/f5/willow-restaurant.jpg?w={width}&h={height}&s=1,4.0,370,Restaurant,
473,SERP_LocationResult,EATERY,7288021,35,,We chose to give it a try here in Dublin because it was near our accommodations,"[{'length': 6, 'offset': 34}]",/Restaurant_Review-g32313-d7288021-Reviews-Lazy_Dog_Restaurant_Bar-Dublin_Tri_Valley_California.html,7288021,Lazy Dog Restaurant & Bar,"Lazy Dog serves handcrafted American food and drink with seasonally-inspired ingredients. When you walk in, you get a small mountain town vibe from the warm, caring service and the rustic social setting. Itâs a great place to get together with friends a","Dublin, California",2048.0,1538.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f7/58/f7/photo1jpg.jpg?w={width}&h={height}&s=1,4.0,301,Restaurant,
474,SERP_LocationResult,EATERY,17181958,29,,We have tried many restaurants in dublin which ended up giving dissappointments,"[{'length': 6, 'offset': 34}]",/Restaurant_Review-g186605-d17181958-Reviews-Taza-Dublin_County_Dublin.html,17181958,Taza,"At Taza (Fresh in Urdu) we endeavour to give you a great dining experience. Chef Arshad has created a great menu with some of the old classics and some modern twists. Our food is backed up by knowledgeable and friendly floor staff who will take care of you. Along with our cuisine, we have some of the best craft beers & wines on the market. We also have a classy cocktail list to boot.","Dublin, County Dublin, Ireland",2048.0,1367.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/11/7d/d8/here-at-taza-our-vegan.jpg?w={width}&h={height}&s=1,5.0,302,Restaurant,
475,SERP_LocationResult,EATERY,6623066,61,,"Chinese restaurant deco with fish tank, and good service, very central of dublin","[{'length': 6, 'offset': 74}]",/Restaurant_Review-g186605-d6623066-Reviews-Ka_Shing-Dublin_County_Dublin.html,6623066,Ka Shing,"Located smack in the middle of Dublin 2, in Wicklow Street. It has a red neon advertising board on one side of its front window. Beautiful decor, stunning chandeliers above the marble tables and large dining chairs. Come in for a memorable experience with great service and atmosphere. A large selection of all the classic chinese dishes available as well as some innovative ones.","Dublin, County Dublin, Ireland",2496.0,1664.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d1/b0/28/getlstd-property-photo.jpg?w={width}&h={height}&s=1,4.0,266,Restaurant,
476,SERP_LocationResult,EATERY,1027181,76,,As for prices there are normal as for Dublin standards.,"[{'length': 6, 'offset': 38}]",/Restaurant_Review-g186605-d1027181-Reviews-The_Hole_in_the_Wall-Dublin_County_Dublin.html,1027181,The Hole in the Wall,,"Dublin, County Dublin, Ireland",1440.0,1080.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/34/e9/16/internal-view.jpg?w={width}&h={height}&s=1,3.5,644,Restaurant,
477,SERP_LocationResult,EATERY,2462441,51,,A very poor meal and close to the worst I have had in Dublin.,"[{'length': 7, 'offset': 54}]",/Restaurant_Review-g186605-d2462441-Reviews-The_Yacht_Clontarf-Dublin_County_Dublin.html,2462441,The Yacht Clontarf,"A unique, multi award winning gastropub! Delicious food, quality wines, bespoke cocktails and great service in a warm and friendly atmosphere.","Dublin, County Dublin, Ireland",2000.0,1328.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a3/e8/1c/seafront-entrance.jpg?w={width}&h={height}&s=1,3.5,486,Restaurant,
478,SERP_LocationResult,EATERY,2424174,30,,Highly expensive like everything else in Dublin.,"[{'length': 7, 'offset': 41}]",/Restaurant_Review-g616166-d2424174-Reviews-Avoca_Monkstown-Monkstown_County_Dublin.html,2424174,Avoca Monkstown,"Avoca Monkstown is an unmissable destination for foodies. One of two Avoca locations that features only food, there is a Food Market bursting with fresh fruit and vegetables, freshly baked breads and cakes, exotic ingredients and delicious artisan foods from home and abroad. There is also the wonderful Salt Restaurant, serving up delicious seasonal dishes, cooked to perfection, and an outdoor terrace where you can enjoy coffee and treats in the sunshine.","Monkstown, County Dublin, Ireland",1476.0,914.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c1/61/59/avoca-monkstown-salt.jpg?w={width}&h={height}&s=1,4.0,333,Restaurant,
479,SERP_LocationResult,EATERY,2640941,39,,"Was shocked, even by Dublin standards, to pay £100 stg for very basic food","[{'length': 6, 'offset': 21}]",/Restaurant_Review-g186605-d2640941-Reviews-Cafe_Bar_H-Dublin_County_Dublin.html,2640941,Cafe Bar H,Rita Crosbie has brought her flair and style to Grand Canal Square with her beautiful Cafe Bar H.....Enjoy delicious food or just a drink in this buzzy quarter on the water!,"Dublin, County Dublin, Ireland",2000.0,1333.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/b8/ae/49/cafe-bar-h.jpg?w={width}&h={height}&s=1,3.0,373,Restaurant,
480,SERP_LocationResult,EATERY,7893435,77,,Wonderful dinner at this restaurant in an interesting corner of Dublin.,"[{'length': 7, 'offset': 64}]",/Restaurant_Review-g186605-d7893435-Reviews-Osteria_Lucio-Dublin_County_Dublin.html,7893435,Osteria Lucio,"The story of food is the story of friendship. When you combine Irish conviviality with the irrepressible Italian nature, it’s always going to be a good thing. Chefs Ross Lewis and Luciano Tona have been friends through Michelin starred food, and tall tales, for many years. At Osteria Lucio they unite their love of Irish and Italian food with the very best of produce, from both countries.","Dublin, County Dublin, Ireland",5000.0,3333.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/9f/b6/96/osteria-lucio.jpg?w={width}&h={height}&s=1,4.0,421,Restaurant,
481,SERP_LocationResult,EATERY,17635066,45,,"During my travels to Dublin, one of my travel companions recommended we","[{'length': 6, 'offset': 21}]",/Restaurant_Review-g186604-d17635066-Reviews-The_Silver_Penny-County_Dublin.html,17635066,The Silver Penny,,"County Dublin, County Dublin, Ireland",774.0,1032.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/a9/2d/54/20190806-122850-largejpg.jpg?w={width}&h={height}&s=1,2.5,199,Restaurant,
482,SERP_LocationResult,EATERY,5029038,41,,In a heart of dublin just in front of the Spire .,"[{'length': 6, 'offset': 14}]",/Restaurant_Review-g186605-d5029038-Reviews-Saburritos-Dublin_County_Dublin.html,5029038,Saburritos,"Inspired by sumptuous Mexican street fare, Saburritos is a unique combination of authentic Mexican cuisine combined with the relaxed ambiance of a Californian burrito bar, to create a unique casual dining experience. Collecting flavors and ingredients from the corners of Mazatlan, Tijuana and California our creations become a journey of flavors for you.","Dublin, County Dublin, Ireland",2000.0,1125.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ad/25/9d/burrito.jpg?w={width}&h={height}&s=1,4.0,205,Restaurant,
483,SERP_LocationResult,EATERY,1554254,98,,"It was our favorite dessert, bar none, during a 5-day stay in Dublin and","[{'length': 6, 'offset': 62}]",/Restaurant_Review-g186605-d1554254-Reviews-The_Brewer_s_Dining_Hall_Guinness_Storehouse-Dublin_County_Dublin.html,1554254,The Brewer's Dining Hall - Guinness Storehouse,,"Dublin, County Dublin, Ireland",2000.0,1333.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ba/6f/79/the-brewer-s-dining-hall.jpg?w={width}&h={height}&s=1,4.5,508,Restaurant,
484,SERP_LocationResult,EATERY,878407,32,,recommend Fahrenheit for fine dining and would return next time we're in Dublin.,"[{'length': 7, 'offset': 73}]",/Restaurant_Review-g186605-d878407-Reviews-Fahrenheit_Restaurant-Dublin_County_Dublin.html,878407,Fahrenheit Restaurant,"Fahrenheit Restaurant's Executive Head Chef Stuart Heeney serves classic dishes with a distinctly modern twist using the finest local produce in stylish surroundings. Our commitment is to deliver to your plate, high quality, perfectly cooked food from the Grill. We'll match this with elegant food presentation and friendly service and offer it in a relaxed dining experience within the historical walls of Clontarf Castle. Fahrenheit Grill was awarded it's Second AA Rosette in July 2015.","Dublin, County Dublin, Ireland",3000.0,2000.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/1e/2c/3f/fahrenheit-restaurant.jpg?w={width}&h={height}&s=1,4.5,343,Restaurant,
485,SERP_LocationResult,EATERY,2327262,39,,These are in my opinion the best ribs available in Dublin and are just,"[{'length': 6, 'offset': 51}]",/Restaurant_Review-g211873-d2327262-Reviews-Scotch_Bonnet-Malahide_County_Dublin.html,2327262,Scotch Bonnet,"We provide great food and service in a family friendly restaurant. We offer an extensive menu from our famous Wings, Ribs and Burgers to the freshest Seafood you can find. We pride ourselves on sourcing fresh local produce and can cater for all those special occasions in your life as well as your lazy days off! We are a child friendly restaurant but be aware any unattended children will be given an espresso and a free puppy! :-) We have daily deals from Monday to Thursday and have a great kids menu every day of the week. Our cocktails are famous around town, our cocktail tree is second to none. So come and try out our fab place and see what we're all about!","Malahide, County Dublin, Ireland",1280.0,853.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/ba/4d/d5/christmas-at-scotch.jpg?w={width}&h={height}&s=1,4.5,551,Restaurant,
486,SERP_LocationResult,EATERY,3721883,33,,asked for a good local restaurant to have Irish food on our last night in Dublin,"[{'length': 6, 'offset': 74}]",/Restaurant_Review-g186605-d3721883-Reviews-The_Brock_Inn-Dublin_County_Dublin.html,3721883,The Brock Inn,,"Dublin, County Dublin, Ireland",2048.0,1536.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/9f/3d/1a/photo0jpg.jpg?w={width}&h={height}&s=1,4.5,589,Restaurant,
487,SERP_LocationResult,EATERY,5992693,44,,"great drinks menu, lovely ambience, great staff and incredible value for Dublin.","[{'length': 7, 'offset': 73}]",/Restaurant_Review-g10536944-d5992693-Reviews-RIBA_Restaurant-Stillorgan_County_Dublin.html,5992693,RIBA Restaurant,"RIBA is a local independent restaurant opened in January 2014, with a mission to create a quality neighbourhood eatery for Stillorgan. We offer a simple, Italian inspired menu and we care about the importance of cooking according to the seasons. We use the best of local Irish produce and the finest Italian goods, and we have a manifest understanding of where these ingredients come from. Hand-rolled pastas, the freshest seafood, and dry-aged steaks are the focus of the menu. We care about our food in the same way as our producers do, and this translates both onto the plate, and into the warm, buzzing energy of the restaurant.","Stillorgan, County Dublin, Ireland",1080.0,1350.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/84/2b/2e/img-20180402-163408-166.jpg?w={width}&h={height}&s=1,4.5,470,Restaurant,
488,SERP_LocationResult,EATERY,7086270,37,,We look forward  to visiting  again the next time we are in Dublin!,"[{'length': 6, 'offset': 60}]",/Restaurant_Review-g186605-d7086270-Reviews-Old_Music_Shop_Restaurant-Dublin_County_Dublin.html,7086270,Old Music Shop Restaurant,"The Old Music Shop Restaurant at the Castle Hotel has a brand new heated outdoor dining terrace & four elegantly restored Georgian and spacious dining rooms, just off Parnell Square in Dublin 1. The clever amalgamation of styles from elegant to relaxed gives this restaurant a truly unique atmosphere in historical Georgian surroundings serving lunch, dinner and afternoon tea. Every afternoon we offer an elegant Traditional Afternoon Tea with a selection of organic herbal teas and fresh finger sandwiches, fresh scones, pastries and desserts. For our evening diners we offer casual dining with favourites such as pasta, steak, salads and fish. We also have an extensive wine list to suit all palates or spoil yourself with a bottle of prosecco.","Dublin, County Dublin, Ireland",4032.0,3024.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/9d/28/83/afternoon-tea-at-the.jpg?w={width}&h={height}&s=1,4.0,253,Restaurant,
489,SERP_LocationResult,EATERY,9853471,75,,best option around and it certainly has the best Chicken Katsu Curry in Dublin,"[{'length': 6, 'offset': 72}]",/Restaurant_Review-g186605-d9853471-Reviews-Kokoro_Ramen_Bar-Dublin_County_Dublin.html,9853471,Kokoro Ramen Bar,,"Dublin, County Dublin, Ireland",1012.0,759.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/91/52/9c/img-20190215-133736-largejpg.jpg?w={width}&h={height}&s=1,4.0,392,Restaurant,
490,SERP_LocationResult,EATERY,7264915,50,,Great coffee and a wonderful spot to watch Dublin come alive.,"[{'length': 6, 'offset': 43}]",/Restaurant_Review-g186605-d7264915-Reviews-Brother_Hubbard_South-Dublin_County_Dublin.html,7264915,Brother Hubbard South,,"Dublin, County Dublin, Ireland",640.0,480.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/42/9e/58/dining-room.jpg?w={width}&h={height}&s=1,4.0,265,Restaurant,
491,SERP_LocationResult,EATERY,2309796,32,,Best restaurant in Dublin Iv been too and definitely coming back!,"[{'length': 6, 'offset': 19}]",/Restaurant_Review-g211873-d2309796-Reviews-Seabank_Bistro-Malahide_County_Dublin.html,2309796,Seabank Bistro,,"Malahide, County Dublin, Ireland",640.0,480.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/51/70/e2/inside-bistro.jpg?w={width}&h={height}&s=1,4.5,544,Restaurant,
492,SERP_LocationResult,EATERY,14924630,41,,"Our flight was delayed, so we missed our dinner reservation in Dublin City","[{'length': 6, 'offset': 63}]",/Restaurant_Review-g186605-d14924630-Reviews-Mad_Egg_Charlotte_Way-Dublin_County_Dublin.html,14924630,Mad Egg - Charlotte Way,"At Mad Egg our ethos is Chicken Done Proper. We take our chicken very seriously. Provenance to us, is absolutely key to taste, so we only use free-range birds hatched locally in a family-run farm. We tea brine our birds for 48 hours, double dredge in buttermilk then coat in our house seasoned mix for that signature crunch and spice. The end result is the best damn chicken you have ever tasted!!","Dublin, County Dublin, Ireland",4912.0,2760.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/c8/1d/96/food-shot-3.jpg?w={width}&h={height}&s=1,4.0,234,Restaurant,
493,SERP_LocationResult,EATERY,4359085,38,,This is a common theme across Dublin pubs however.,"[{'length': 6, 'offset': 30}]",/Restaurant_Review-g186605-d4359085-Reviews-Tp_Smiths-Dublin_County_Dublin.html,4359085,Tp Smiths,,"Dublin, County Dublin, Ireland",1000.0,667.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/08/27/de/fantastic-100-irish-beef.jpg?w={width}&h={height}&s=1,3.5,223,Restaurant,
494,SERP_LocationResult,EATERY,2227237,43,,youthful days in Mexico....but Tolteca is hands down the best Burrito in Dublin.,"[{'length': 7, 'offset': 73}]",/Restaurant_Review-g186605-d2227237-Reviews-Tolteca-Dublin_County_Dublin.html,2227237,Tolteca,"At Tolteca our philosophy is simple; to use the freshest, finest ingredients to create wholesome Mexican food that makes our customers Feel Good!","Dublin, County Dublin, Ireland",915.0,915.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/74/58/c5/healthy-and-convenient.jpg?w={width}&h={height}&s=1,3.5,198,Restaurant,
495,SERP_LocationResult,EATERY,2528745,36,,We should have went again during our short stay in Dublin.,"[{'length': 7, 'offset': 51}]",/Restaurant_Review-g186605-d2528745-Reviews-Kites_Chinese_Restauant-Dublin_County_Dublin.html,2528745,Kites Chinese Restauant,,"Dublin, County Dublin, Ireland",1008.0,756.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a6/68/62/kites-largejpg.jpg?w={width}&h={height}&s=1,4.0,189,Restaurant,
496,SERP_LocationResult,EATERY,1965266,32,,we checked out and had a walk around the area before heading back into Dublin,"[{'length': 6, 'offset': 71}]",/Restaurant_Review-g186605-d1965266-Reviews-Brownes-Dublin_County_Dublin.html,1965266,Brownes,,"Dublin, County Dublin, Ireland",2736.0,3648.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/31/dc/3f/brownes.jpg?w={width}&h={height}&s=1,3.5,275,Restaurant,
497,SERP_LocationResult,EATERY,1989662,43,,The best Schnitzel in Dublin!,"[{'length': 6, 'offset': 22}]",/Restaurant_Review-g186605-d1989662-Reviews-Pifko-Dublin_County_Dublin.html,1989662,Pifko,"Hearty Czech food and craft beers in Dublin, Ireland","Dublin, County Dublin, Ireland",1999.0,1336.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/a9/7f/e6/pifko.jpg?w={width}&h={height}&s=1,4.5,168,Restaurant,
498,SERP_LocationResult,EATERY,6528762,28,,"I hadn't had it before I came to Dublin, and now I love it.","[{'length': 6, 'offset': 33}]",/Restaurant_Review-g186605-d6528762-Reviews-Butler_s_Chocolate_Cafe-Dublin_County_Dublin.html,6528762,Butler's Chocolate Cafe,"Since our foundation in 1932, we have strived to bring a little happiness to the world one chocolate at a time. Because nothing complements happiness better than coffee, in 1998 we opened the very first Butlers Chocolate Café in a beautiful corner of Wicklow Street in Dublin’s city centre.Our aim was to create a luxurious haven for chocolate and coffee lovers alike; a place where customers could enjoy the highest quality coffee, tea and chocolate beverages in stylish, welcoming and characterful surroundings. A free Butlers chocolate of choice is offered with every prepared beverage purchased!","Dublin, County Dublin, Ireland",2000.0,1200.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/ff/b0/64/tous-les-differents-chocolats.jpg?w={width}&h={height}&s=1,4.5,147,Restaurant,
499,SERP_LocationResult,EATERY,776334,13,,The food quality is some of the best I've had in Dublin.,"[{'length': 7, 'offset': 49}]",/Restaurant_Review-g551507-d776334-Reviews-Benito_s-Dalkey_County_Dublin.html,776334,Benito's,"Benito's Restaurant is located on the main street of the heritage town of Dalkey. Benito's chefs specialise in homemade pasta and wood-fired pizza, grilled meats and local seafood. Celebrating 14 years in business.","Dalkey, County Dublin, Ireland",1500.0,1500.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f8/8d/63/lobster-linguine.jpg?w={width}&h={height}&s=1,4.0,320,Restaurant,
500,SERP_LocationResult,EATERY,2236434,29,,I had a lovely Breakfast here in this Cafe in Dublin.,"[{'length': 7, 'offset': 46}]",/Restaurant_Review-g186605-d2236434-Reviews-Cinnamon_Cafe-Dublin_County_Dublin.html,2236434,Cinnamon Cafe,,"Dublin, County Dublin, Ireland",2048.0,1536.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8c/80/ea/photo4jpg.jpg?w={width}&h={height}&s=1,4.0,193,Restaurant,
501,SERP_LocationResult,EATERY,1418184,23,,"Great hotel in the heart of Dublin, value for money and would highly recommend","[{'length': 6, 'offset': 28}]",/Restaurant_Review-g186605-d1418184-Reviews-Skylon_Bar_Grill-Dublin_County_Dublin.html,1418184,Skylon Bar & Grill,"The Skylon Bar & Grill is a relaxing, lively & social, dining establishment in Drumcondra. This popular socializing spot offers a variety of delicious cocktails, perfectly poured pints & a wide range of whiskeys, and great food that caters to a wide range of dietary preferences. The Skylon Bar & Grill is the perfect place for enjoying good food & drink and having a laid-back fine dining experience.","Dublin, County Dublin, Ireland",4000.0,2667.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/1e/df/e4/skylon-bar-and-grill.jpg?w={width}&h={height}&s=1,4.0,265,Restaurant,
502,SERP_LocationResult,EATERY,743284,48,,Nipped into Buskers one lunchtime on a break to Dublin with my wife and,"[{'length': 6, 'offset': 48}]",/Restaurant_Review-g186605-d743284-Reviews-Busker_s-Dublin_County_Dublin.html,743284,Busker's,"Buskers is a lively, modern and contemporary bar, and a well-known landmark in the vibrant and popular area of Temple Bar in Dublin city centre. Since opening in August 1993, it has maintained its popularity and appeal over the past 14 years, and remains a firm favourite with locals and tourists alike. Day or night, Buskers has all the right ingredients for a great time, with superb food served all day, tantalising cocktail and wine lists to suit every mood, and live DJ's playing the hottest sounds and dance hits into the early hours from 22:00 every night. The special atmosphere in Buskers at the weekends is especially hard to beat. Catch the latest game on the big screens, with a great selection of Premiership, GAA, and Six Nations matches throughout the year, along with all the major sporting events.","Dublin, County Dublin, Ireland",555.0,350.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e1/12/f9/nachos.jpg?w={width}&h={height}&s=1,4.0,334,Restaurant,
503,SERP_LocationResult,EATERY,25019445,30,,"Best cup of coffee in Dublin. Lovely atmosphere, lovely staff.","[{'length': 7, 'offset': 22}]",/Restaurant_Review-g186605-d25019445-Reviews-Copper_Straw-Dublin_County_Dublin.html,25019445,Copper + Straw,"Speciality coffee shop on Aston Quay, less than 100 metres from O’Connell Bridge. We have a wide range of speciality grade, single origin coffees that customers can choose from. Bailies Coffee Roasters in Belfast are our house roaster and we have a different guest roaster on rotation every month. We work with a small number of local bakers and gourmet delicatessens who provide us with a range of toasted sandwiches, sausage rolls, pastries, cakes and gluten free, and vegan treats.","Dublin, County Dublin, Ireland",1080.0,608.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/3e/e0/a0/aston-quay.jpg?w={width}&h={height}&s=1,5.0,132,Restaurant,
504,SERP_LocationResult,EATERY,7787034,27,,Always 10/10 sushi- the best in Dublin - staff so friendly and nice!,"[{'length': 6, 'offset': 32}]",/Restaurant_Review-g186605-d7787034-Reviews-Kuraudo_Sushi_Bento-Dublin_County_Dublin.html,7787034,kuraudo Sushi&Bento,,"Dublin, County Dublin, Ireland",2048.0,1536.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/21/61/0e/photo0jpg.jpg?w={width}&h={height}&s=1,4.5,120,Restaurant,
